coreid,identifier,catalogNumber,accessURI
7490c384-db3d-49c8-bf1e-c073378c32cb,aa332ffd-83d3-4b15-a1be-549e374c1cfd,89641,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089641.jpg
22efbce9-117e-4c36-81f6-a7be514e9b6f,c11259af-525f-4fbf-9a80-c883c92d0eca,89642,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089642.jpg
2da9a3f0-720a-4420-891d-8900ff138113,bbdba982-606a-4114-8329-d5a35895946e,89643,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089643.jpg
cdf8ba8e-a92d-4d37-96fa-2ebdce6a24be,34d9a132-0c75-4036-b5a2-d04ea5e09f4d,89644,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089644.jpg
26546318-6c5f-4522-8369-5c242e676b2e,d708b1a2-44ed-48af-b234-af12274aed52,89645,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089645.jpg
f5ddacec-cf17-40f3-85f7-eb2c0b8d5c73,88d89678-eff9-4717-8077-3af9186a4731,89646,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089646.jpg
2e48c086-7ac1-44a2-82e9-119cfdba849f,8523e3fe-0568-47f1-8ce0-cd9a97ae3d1a,89647,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089647.jpg
bc42afc5-0804-4c24-9dc5-c2ecb6d2cc6b,efd23667-a748-4725-8eee-2397cdf33251,89648,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089648.jpg
a711b160-ab3d-4648-8be0-448ce67d5ac8,d767c599-0716-471b-9c5f-4f9ae0044a0e,89649,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089649.jpg
d30632bb-27d7-4e8e-a6a2-936ca283035a,2ffe7621-310f-47d1-be47-9fc81c5d3e28,89650,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089650.jpg
41cdb1c5-aa0c-41ce-9f11-b08922f9ef4f,3d56cbe3-8fcc-4cd2-afc7-45bc7d75cfb8,89651,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089651.jpg
be537476-9f97-4261-bd21-6ca9006b8cba,800b57a2-c270-45a8-b5da-63418e01a0bf,89652,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089652.jpg
0bb1377c-4e1a-42bb-b076-b20c997d28f7,5eebeeae-d715-4658-815b-4f072052274a,89653,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089653.jpg
bea6a9a1-9c8a-48db-9a89-425f66ca2d9d,06ab1be3-a091-4234-97b8-e61e8ddecdca,89654,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089654.jpg
e3f50ea5-a2f0-418c-9fd3-8ffe09ebd2ad,13c189e8-37f9-4419-9efd-9d57fbdd0990,89655,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089655.jpg
db0c4b4e-34af-4c05-8924-24bd5fdad30b,75a1b638-eeaf-4391-b525-a8a976391b01,89656,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089656.jpg
1ebbbaeb-207e-4aff-be66-87938cc62c4c,13b9f09a-5501-4143-be38-f80868aab670,89657,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089657.jpg
b85c2151-46d3-4094-92d7-47a049c5e33d,dc630662-4b42-48a2-b35b-55067b9b25f3,89658,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089658.jpg
489594a7-c6be-4541-abbd-794dddbbbb36,62ea070b-c5b9-4b1c-b5a3-3fa29ef9d9ff,89659,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089659.jpg
a4c09d36-8da7-4a01-b769-71b83222ae0c,32c44d64-5d78-4f60-9fe7-61ad73ec236d,89660,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089660.jpg
901b5d7b-c7d4-4c60-a603-75bd28a88f9f,667522ce-fb7e-400a-b34a-e334bbdba402,89661,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089661.jpg
57132965-6cdd-4c20-8e7e-b79aac1c77ab,cfc0bbf0-d703-42e4-8105-b260107cfd6a,89662,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089662.jpg
03491b9d-8da3-4ef0-920f-8591b625acdf,f7e742ac-eb85-49d5-ae08-bd0140b1bd6a,89663,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089663.jpg
64428818-d86a-41f6-8cd4-270d538f5e62,69cc1839-def9-4a50-ad31-f9648246ba67,89664,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089664.jpg
ad56c261-bc84-4bd3-95d3-f3823c6a2ad7,995261b6-8b22-4214-84c3-9ab4f89e4acf,89665,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089665.jpg
bde1b807-6001-43bf-a12b-782cfd3b3640,a5d48e45-d515-41e4-a7a3-33ef796be3dc,89666,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089666.jpg
33848b54-ba42-4554-9b7f-9be880af0ec4,90b212a6-21b1-4996-a872-161b8210b9f4,89667,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089667.jpg
ffbac5fb-7d86-4392-ab91-a8596aadf252,6dcb41d5-90eb-453b-8406-6321c374a3ec,89668,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089668.jpg
d8bfaf40-6027-47e8-a141-924514adb1cc,0db98c77-3d0c-45f3-862a-4525e40feac3,89669,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089669.jpg
8efe07ed-59d0-4173-b4c4-d4bebb3328b4,b5358a27-b023-4f64-b26c-4689afe9d516,89670,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089670.jpg
2a0decf0-9666-4097-bb2c-17529deab43f,c369ad2d-e30f-4f7b-939d-05b6bf701a91,89671,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089671.jpg
f1cc1cb6-6fe3-4e90-bbcf-134212f375c7,35082c96-f2df-4254-91a0-5e0a753d4ac6,89672,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089672.jpg
068fef35-0636-4e08-af88-c31bc328d1db,a73d191f-38f0-47b9-9527-732450a9f065,89673,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089673.jpg
7faa8171-47b0-40d5-894f-062d84c76746,26ca3423-ab49-4fc4-b6c6-82318ee5af8d,89674,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089674.jpg
4d3c837d-4376-4f1b-ad75-89ceac06233b,2bbce9b8-1d16-4d22-b8e3-9719266a43ec,89675,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089675.jpg
a24f3e44-db05-4e86-a8dd-370c19bd8bef,7c287282-f894-4691-8ec4-a662a17142de,89676,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089676.jpg
8506f7df-8276-45bc-b94b-6c83e73cfe9a,7c5bb12a-bad7-4a67-8f81-1f022f2114bb,89677,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089677.jpg
7b17dc3e-1e62-4dfe-afc4-744f36553fdc,6968dd28-212f-4ad4-b28f-4d05af770287,89678,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089678.jpg
e7022f29-ac89-4e69-8a26-09d8cbec0f98,9fe27291-d42d-4992-acc8-394251f4a360,89679,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089679.jpg
597042bc-49fe-437f-a307-f8c079ec3f89,501bc4e7-ab23-47ea-8a04-d641f8caa848,89680,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089680.jpg
babe32e9-2659-482e-a91e-8216936c87af,c922c678-1a12-4b87-8710-05030c1b04bc,89681,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089681.jpg
69eeb9c7-21a2-44af-8a55-33a8374c982c,70e0eb40-25e9-4653-8cdd-d0678e7a5ed5,89682,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089682.jpg
8598c17a-a40b-4b59-b33f-15c2964dc827,dea61f23-91c3-4700-a12c-055418f0b419,89683,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089683.jpg
26e6690c-65a5-4a28-aba7-e24046c10bdb,cb57ff9c-29b0-482b-9344-132ea716081b,89684,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089684.jpg
a5e605bd-0fe7-4df8-8580-b69e2b6c3469,6d76e8a8-18fc-4b64-8b9a-20432e88c794,89685,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089685.jpg
23e25c4b-713d-44b5-ba6a-3715ff0c392e,06ec297c-d033-45d1-a8d5-84842d40f73f,89686,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089686.jpg
cc14f7eb-7673-4a0c-a0e7-a2c384d05760,d35aab57-8950-45d1-a3fc-cb75281e92b2,89687,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089687.jpg
e948e447-8ee3-49ba-bd5d-5e1a89c06d40,23d83b0b-f319-4fc2-be3d-97c688d74aeb,89688,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089688.jpg
0cdeb3b6-8688-46db-95a3-049b45ff91ac,17016a4c-16f1-4346-9d08-5ceaf8565dfd,89689,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089689.jpg
32aba171-5b7d-4d39-bbd4-d96f58465340,71d5b43a-cc9e-40c3-941d-f7bebfe41b7a,89690,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089690.jpg
6af846da-b0e9-4a6c-a707-50ea77b19100,153afeea-d2dd-4b1e-9ff4-08f47d1b8366,89691,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089691.jpg
752342a0-bbfe-4ac0-a0df-27052a5a5d4f,088444b8-c6b8-4923-904b-124e1d109d2b,89692,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089692.jpg
f81619aa-a1e2-418b-8ae9-3dbc339df00c,b6fa82b9-95f2-410c-b1e6-a3d38c7fd00a,89693,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089693.jpg
aa2c0504-b77d-4dad-a1a0-0411754e9214,360ecfb9-a9c7-454b-9bec-7f1d4b00208c,89694,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089694.jpg
fdd44050-e44f-42e1-b6e2-eb0bfed7714e,1fd943c5-6ba7-4410-a5f5-bf6d03f2e7ee,89695,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089695.jpg
505b941e-db7a-4fa7-a3af-692dc1db41e1,8c90df55-ed5a-4d43-8bab-e15086eba285,89696,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089696.jpg
4d1b564f-b856-4a34-91ff-0625c9ed190c,8de50a50-f027-42c3-815e-7b28d5302d33,89697,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089697.jpg
92df0134-28df-431a-b11c-790166b81b9d,20b43268-ed60-45b1-9fcc-b3cce78f4a44,89698,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089698.jpg
fb34c9cf-3a5e-46c4-b187-69da9538f288,327de25e-08ae-4480-b012-fad7e11f6d34,89699,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089699.jpg
d938f0eb-aa2c-426e-85cf-ab610faacf3e,e257b04a-cc1c-4d87-9b63-89a6333f61e5,89700,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089700.jpg
9c4dfb4d-36a8-48e0-9acc-279f930041c3,876aa4cd-6a9f-48de-9b87-88cb82ef9d36,89701,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089701.jpg
ea3a60d1-aefb-40b4-9894-697ba7406d3f,cd32005a-bca3-4c41-8938-bbdf6dd2dee7,89702,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089702.jpg
3ef8e4d0-642b-4d80-8c39-ad4eb003e495,fa70d429-664e-4e22-8cd6-2c7310d11ca4,89703,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089703.jpg
ef323465-af9c-4bf9-b0e8-f47458fd5282,a769f4d6-aa7a-4d6c-90fc-701a7fc2cff2,89704,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089704.jpg
998b4ea7-512e-4bd4-829a-406f46f40a90,d9ace204-3b4b-4942-a1c9-91363486ad70,89705,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089705.jpg
35573e0f-18fe-4d78-8a75-e3e0be8acc12,333debe7-7519-41ed-a40b-3edc14dc1deb,89706,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089706.jpg
c62f0ede-3235-4061-9a91-b585ac46ab55,419b35bd-cc8a-4fc1-9d26-1bc2523a1a7e,89707,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089707.jpg
8d115263-9b42-46da-8c88-ff733a606ff5,606d9360-3182-4c4e-b870-68b2dad7dd54,89708,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089708.jpg
756c63bf-acdf-4805-a4a8-b01a97ebb4cc,f1412ddc-4690-4fcc-a87a-02ffceca3c13,89709,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089709.jpg
4822caf9-7b92-443b-8171-979ebe03b340,562adb6b-e11e-4454-8b65-1e99c5fbdaa1,89710,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089710.jpg
198ffbad-23ad-411c-bc2e-dbcf92a2d1f4,fae34b37-5d11-4444-b644-715178f15556,89711,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089711.jpg
1986f6ac-5ab6-4285-8cd4-1bf491ae676a,6ffa9a33-646b-4ae5-9aed-2144ccc56938,89712,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089712.jpg
ff472a12-ce1b-4bcb-97b4-235b2a11c056,ae97ada8-e54b-437f-abe9-0a3f118b86f2,89713,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089713.jpg
833d4870-c5ee-49cd-b38d-6160f5d26777,a87104ed-33df-475c-8709-a227144d5d03,89714,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089714.jpg
95144b0c-89c0-45e9-9285-a22b875ce7e7,b52661cd-68b5-4c59-8dd1-05ecf32879c5,89715,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089715.jpg
3f210559-d9a0-4e58-9daf-6e56da0f469c,e9b2236a-7728-45fe-b82e-81c37a097e2e,89716,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089716.jpg
bebaab78-f8ce-444e-a640-0f8fe2a18ca5,d84216a7-b63b-4dee-b9be-61a98ced9036,89717,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089717.jpg
3d02e8b1-6283-4d3c-a61e-27cbe6995227,a033b3a2-d6d0-47c2-99bd-dad8265511de,89718,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089718.jpg
380bbdd7-ec36-48db-b5ca-ac9fd5810065,2e3b15a8-4908-425e-97a1-2543b9305331,89719,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089719.jpg
aaa0401d-9be9-45f2-8307-f940ab9e8796,19641674-1834-46f0-81fd-dbe346267c99,89720,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089720.jpg
0a3ae95c-80a1-4bef-82e3-c6b886901204,37c7eefa-a89f-4887-b404-7abd45ccdd3a,89721,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089721.jpg
5be56adc-7183-43ec-a035-f87b5a970ebe,07c621fe-37b8-4927-8fe7-4fe31d617f52,89722,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089722.jpg
49031935-7efb-4b9f-b8d2-102ed6b50f6d,f0dc41d2-8017-4758-b839-0c76d2a8c4bf,89723,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089723.jpg
f547d5cf-3c32-401c-98d0-28f4fcedddbe,2b15b1f1-45aa-4f2d-a9c0-72b3a521947f,89724,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089724.jpg
cf9df9a9-6e1d-4c36-bea5-d0808d111c6e,d72b4ec1-b15f-470b-9003-ff52860ff0e0,89725,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089725.jpg
e0a58d35-a6e1-4878-aa19-85e04b152d70,46959d0c-90f4-4a24-8caf-68dbfc67eb8b,89726,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089726.jpg
d4257e85-ea52-4a3c-80cb-7f12b9bd8c52,61acef41-2823-4d06-a2f7-53db3c2b6513,89727,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089727.jpg
5c48dec7-cfe2-4e3e-ada5-e3a9ea3ecc47,e0438aea-7571-4aed-bf6d-0c1165314aeb,89728,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089728.jpg
3c43cc62-b26d-4136-9b89-6a1550562960,32c106b8-6342-487e-99b9-172b4b82f17c,89729,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089729.jpg
f839eddd-ec54-437c-887c-4b3c899e86ae,2eef76ed-256a-4e8e-8f8c-05305f7013ab,89730,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089730.jpg
4f39756d-dbae-4dc1-b8f1-5601aac59b31,ce238be8-d20a-4f3d-af1f-5c56240b7b0e,89731,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089731.jpg
e67971d5-3e44-4dcc-9f4f-7789b7093faa,3bc44e4f-89d5-4b6c-9d70-0535a2b92cfa,89732,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089732.jpg
eb094940-a096-4e80-a3f5-90ac0419533c,df5d0b82-bf46-480c-9918-ff413c1ea387,89733,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089733.jpg
baa7c6d6-d73e-415b-8f3f-a3d72dd7032e,d3e12c5e-d1d0-483e-a864-b414f89423f7,89734,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000089734.jpg
