coreid,identifier,accessURI
6693155,2e4a6a93-5557-4f54-86d6-8470c3b0a2e3,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000094989.jpg
6693161,cd0332c5-91e7-43f3-897b-11f595f9f63f,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000094993.jpg
6693159,d4bc27c9-621e-4b3f-8998-3f7038bf37b5,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000094992.jpg
6693157,4d893df4-f42f-4650-903b-07a8f0f691b0,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000094991.jpg
6693156,63ceb578-9656-44af-8f10-d64771369084,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000094990.jpg
6693162,e076cce5-8f7c-459a-9884-87992f3962ba,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000094994.jpg
6693168,c8c8a3e5-5171-4208-aadd-8affb136939c,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000094997.jpg
6693164,12acef55-9572-41f4-af93-fcb0be162632,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000094995.jpg
6693166,5c786998-48c4-4ba5-8fff-1b0a17431355,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000094996.jpg
6693173,27b046d7-dac5-4c66-b3bc-4ed6befac000,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095000.jpg
6693170,71ca85b4-b451-4174-871f-0ec195bdd5ab,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000094999.jpg
6693174,345d5ea5-a992-41db-930f-9146b9536884,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095001.jpg
6693175,e66c012f-3f20-40ac-a2f0-5d74d95cd733,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095002.jpg
6693169,5854add1-c2a0-4997-a66d-c2aa0dc9d8e9,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000094998.jpg
6693178,02413fed-0c2d-4e58-aec3-0a9cb1faa697,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095005.jpg
6693176,97fa94fc-ba39-47ff-a8a0-b2e0f53f7faf,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095003.jpg
6693177,86b545a9-ad4c-4eb7-b3b0-1ba0c9d79e00,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095004.jpg
6693181,8bbd9fe6-3231-4c44-85f2-0725062c9a98,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095006.jpg
6693184,2ea7630e-190f-4c46-a72d-67bcee0e8389,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095009.jpg
6693183,2f4341e0-6915-4429-95bb-c6c448def2b9,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095008.jpg
6693185,80bbb0e2-d4ea-4d84-885d-2ca353015b26,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095010.jpg
6693182,91fa1c6a-31c1-4bf7-9678-ed5051ff21a3,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095007.jpg
6693186,33b66aa3-0017-40e3-a1a3-8daf8a56ebc8,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095011.jpg
6805925,970cfb7e-1740-490b-ba38-74b20e864ccd,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095104.jpg
6805923,c3827982-125e-48f3-b0f5-04fd68208b42,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095102.jpg
6805924,fc2366be-1ada-487b-8ba7-52285b55f742,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095103.jpg
6805927,e6fe2799-131b-4458-a2a2-ac914cd22ba2,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095106.jpg
6805928,7b86c3c8-8784-4ad6-83a0-7a90e5550289,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095107.jpg
6805874,6cee2db3-6a5c-43a2-9284-205fdc647f28,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095109.jpg
6805929,f94a3a57-2eda-4616-8bba-7f9a9c84247d,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095108.jpg
6805926,bd130e3b-9265-41c0-b4d0-4829d9bb74cc,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095105.jpg
6805876,bc23e205-d87e-4552-9482-f8015e2a73a0,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095110.jpg
6805879,cd65b38c-d57f-4a52-9607-baa34cd0163b,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095112.jpg
6805877,80a9db63-ccb9-44de-9080-e070af65c22a,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095111.jpg
6805882,aa550bd0-4943-46ff-bc4b-c0b6d956e067,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095113.jpg
6805939,b2cce438-ca76-4441-93b8-9ecc30368cf7,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095115.jpg
6805938,a7919ecd-981b-49e3-ab0f-54f52379c5ce,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095116.jpg
6805936,68eddfec-cc05-4f58-8480-5028eda6e086,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095118.jpg
6805937,bcbe5942-f719-482a-95b5-50ac5efe0c42,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095119.jpg
6805960,1fa8ad89-f9bd-4f58-bb01-5c0c489672b4,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095121.jpg
6805883,5c535e47-e354-4c57-aeac-9e106af2249d,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095114.jpg
6805961,3b3a77a5-1e50-4c55-991c-c233597a8323,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095122.jpg
6805958,95377824-6de9-4440-ae02-4919b4df3f1e,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095123.jpg
6805959,6915236a-f4b0-48c0-a06a-317a9a21581f,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095124.jpg
6805964,bff964c1-d7c2-4dde-a68c-cedc489d259a,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095127.jpg
6805962,a8690092-88bd-4042-9149-3e5a7a12ce37,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095125.jpg
6805965,30c70bf7-ab51-4c2a-87e8-3e70d7515b4d,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095128.jpg
6704472,1fdd1fc0-0ea1-4472-9e90-dba3fee068ef,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095132.jpg
6704569,9679a88f-919b-4512-b75e-e54f7bfe5ca8,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095133.jpg
6704578,ce26a5e1-0880-43ab-8a57-9ef0dffe8145,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095134.jpg
6805963,856c57b3-9419-40c4-8cf9-7b99b9da4bf5,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095126.jpg
6704579,3748e160-8775-462d-95fa-01fae5d99b04,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095135.jpg
6704580,1738a8af-6027-4947-ab8d-bd0168ce4e3c,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095137.jpg
6704581,e8a13420-b147-4934-a9c7-194a141136db,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095136.jpg
6704582,cde66e15-724e-4ac5-99d1-3782796bff2c,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095138.jpg
6704584,36a37a13-f041-4c13-9480-f343c8608b24,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095140.jpg
6704585,847dc726-316b-4653-9774-7279fd24db06,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095141.jpg
6704589,c24d162f-a76a-4cbf-9839-0ef4ad4f3bcd,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095142.jpg
6704583,d7933a52-e849-4111-ad7c-7fe04fd3bbc2,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095139.jpg
6704587,5a1b8257-d573-4cda-87a6-1f91103a50b3,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095143.jpg
6704588,cf26816a-c4df-41dc-8f16-e10ef6fb4416,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095144.jpg
6704590,fe8a333b-c0e9-4cf5-bb11-e065b9e42ec0,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095145.jpg
6704595,f0270dc7-3097-4835-afb3-e29b582c32bb,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095146.jpg
6704592,81b144ba-acc8-4dec-9f88-782ecbe3e960,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095148.jpg
6704593,6e789273-ca75-4fd0-808a-1c2acaae3bd9,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095149.jpg
6704594,d6f62d90-cd6b-4068-8a92-f3e85ad37d1d,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095150.jpg
6704596,bfbdddab-e2e5-441a-87ad-c46c7d6d7072,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095151.jpg
6704597,b77a4a7b-f482-4f98-adae-f29970dbb429,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095152.jpg
6704591,e7d9789e-c738-41e2-bcd3-b3a1ccec69a6,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095147.jpg
6704603,b5e1b63d-4942-4c92-8262-81d6366e43f9,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095153.jpg
6704598,ba360d11-e322-4b82-b32b-dcd0767005be,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095154.jpg
6704599,f0e16731-fe29-4f9a-aba2-c57161349c04,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095155.jpg
6704600,419f1f24-efda-4500-b754-9e484b1dc8bb,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095156.jpg
6704602,a2320c6a-1510-4c6d-8162-d559d7238555,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095158.jpg
6704604,2a0df4a2-7417-4f1e-84ec-93b048e23938,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095159.jpg
6704605,94fd3b5f-2e4a-4aef-81e8-71444a2d4a85,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095160.jpg
6704606,c2fc18ae-0279-41e4-8da6-67da0d885a78,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095161.jpg
6704601,ab3d60f4-00db-45a9-9fcd-0cdaf1c2cecb,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095157.jpg
6693188,7d59966c-79ca-4099-aeeb-3fc1840320da,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095163.jpg
6693187,ed84b1b2-714e-4e9e-8ec7-5ee0e2d9db59,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095162.jpg
6693189,81c2b407-a22c-494a-9be1-7aafe77fbaba,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095164.jpg
6693190,1dcec3b8-89f7-4eb6-9e66-b6ef2ac8ebb7,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095165.jpg
6693194,45ec1eb1-a686-4200-9670-034aad2ffb8c,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095168.jpg
6693196,95b96217-5c71-45f1-bb11-1f5072559650,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095170.jpg
6693195,54b2f8ad-bf95-45fc-bb1c-d6a2c8cf337d,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095169.jpg
6693192,ba1064fc-6c5d-4c23-8634-c0f0cc91504e,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095166.jpg
6693193,c56358e3-0e74-494a-91c4-af01b89fb6f8,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095167.jpg
6693198,17666f50-c568-450b-a600-0096a13b0b7e,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095171.jpg
6693200,17e6d5d8-a332-4d51-bbfe-292d98fae9e6,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095172.jpg
6693202,f0916d8a-c956-4bfc-9514-1414f0c0f81a,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095173.jpg
6693207,64d2349f-3ffc-4b11-9e54-78365d7f2e27,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095176.jpg
6693204,6da6a4da-6fec-47ab-ba95-e64269d7e3bc,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095174.jpg
6693206,05ddd634-e088-41c1-809a-c0b300d0fb0f,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095175.jpg
6693209,d091d720-da13-4414-ba67-95bf06bc9bea,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095178.jpg
6693208,a886e95d-e71e-4d08-87a9-8ddee5336ba6,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095177.jpg
6693210,01472f15-9793-4c7d-b0ad-0683dd618579,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095179.jpg
6693214,4b243a53-52fb-4b52-9fee-10bf7c8b0607,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095183.jpg
6693213,46f2c1e9-8a45-4a5e-a0bf-abb7266cf53c,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095182.jpg
6693215,34025f4d-8c4e-4e55-a103-3836ae246a71,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095184.jpg
6693212,8940c42e-5bed-400f-97a4-745200d4d3b9,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095181.jpg
6693211,13f6f903-0199-487c-96f8-d10b9ca3a04f,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095180.jpg
6693219,924d3ca3-8c7a-42f3-bd06-84c0a8465ff0,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095187.jpg
6693216,8171b096-7bdd-44cc-9eb8-d78879a9dea7,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095185.jpg
6693217,8631cb39-fdfe-4dbd-9e78-2b96e48502b0,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095186.jpg
6693225,4d8d9dfd-a286-4302-91aa-b56bd6f9f1b0,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095190.jpg
6693232,2c026f4f-2ff8-4664-a45b-859d95ab5f2e,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095188.jpg
6693227,e27137a6-6247-4182-836e-85cd63b24567,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095192.jpg
6693231,92438717-8a3f-4e99-ab98-56f7a5045732,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095189.jpg
6693223,345b9306-dc11-49f8-a3ea-c4530e2effa8,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095191.jpg
6693229,b43ee230-7cac-4be7-a3cf-03d9d96e5ae5,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095193.jpg
6693235,004d4616-29e3-4aae-9bb8-b12ce953f107,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095195.jpg
6693238,d0b97f9b-fd93-4f48-8d05-8f6db0e2b2c2,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095197.jpg
6693234,d97cbf0c-8886-4561-9d60-c4c828aa5ad5,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095196.jpg
6693236,2bbb8ae6-92cb-46e5-8914-6bb64a6bf3a3,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095194.jpg
6693239,08a035d8-e2c3-41af-9f5b-b12dd9e3e280,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095199.jpg
6693237,b0a43b61-02ad-4e6b-8e4c-1b1220b6c26b,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095198.jpg
6693240,31d7dc01-a978-4f9b-b7ec-5abe1bc2df96,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095200.jpg
6693243,e3c1b5c2-ed43-481a-acef-4d8de3dd00dd,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095203.jpg
6693241,3ad2f879-88d1-4b37-8a03-24fdb8af44f3,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095201.jpg
6693242,9f21b724-dcf3-40bd-930d-95bdf44b20c5,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095202.jpg
6693245,9f8eb0f6-2db2-4cd6-b2b2-503cd9d7557a,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095205.jpg
6693246,efc1ef37-f5d7-4935-a20a-0e82a25dbc13,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095206.jpg
6693244,7bf6f565-e781-4488-843d-80cfdda93574,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095204.jpg
6693247,a142ace3-b0cb-4805-ab1c-351660ea29df,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095207.jpg
6693249,f4b1c5bb-8148-4569-9412-37634e6e17e3,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095209.jpg
6693248,bb7151d4-eb13-4d13-a0db-81020d31c14d,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095208.jpg
6693250,e6b0b335-61fb-4720-b7e3-a3739edbb9b3,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095210.jpg
6693252,cba2ba61-c5b5-41f8-92d5-a1a39865924e,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095211.jpg
6693254,cfaac1d6-9966-4aa8-853f-94e53d986d64,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095213.jpg
6693253,140b0859-a6a8-4feb-95c9-085e34a344f6,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095212.jpg
6693255,5c2a5551-528a-4802-92a5-f5bb56bb481c,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095214.jpg
6693257,b2649975-e5df-410f-a86d-c1c4a965eeae,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095216.jpg
6693258,bac5a70d-ac87-4261-bfd1-9128fcb52793,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095217.jpg
6693262,17118512-1295-488d-816e-205190c91877,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095219.jpg
6693261,e9858529-b570-40d8-8cb7-fa54efbdfec0,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095218.jpg
6693265,d21b85b2-7d13-4c16-b333-e5ee7ce0c4de,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095221.jpg
6693256,1c2fcea6-b8ce-45b9-ad55-dd2e7a6e990b,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095215.jpg
6693263,d304050d-d98a-4e49-b9ef-03b83c9ad8cb,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095220.jpg
6693266,0961c119-0126-4fc2-bdc3-52e38227aca9,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095241.jpg
6693270,487aadab-76fa-45a7-b563-427cc24bacf0,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095244.jpg
6693274,9d130281-8714-4916-8d74-ac91f432149b,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095246.jpg
6693269,28c8c0ea-82a7-4413-b326-250c705cb159,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095243.jpg
6693268,50cf1fd6-342c-4d1d-a855-30b8f10edf6e,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095242.jpg
6693277,854a57a6-c91e-4650-bb71-17aca9168693,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095248.jpg
6693276,7302686e-bb43-4966-aa7b-2ac3ab164d70,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095245.jpg
6693275,9a1602f1-2f59-4b8d-91f0-d538cbe43577,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095247.jpg
6704609,df09b1c0-bf93-4b40-9a00-c58838490215,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095254.jpg
6704608,adf7fdef-c6fa-4ec6-9da6-bc5e07995953,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095253.jpg
6704607,d5122ebe-0afe-4e63-a74e-e020fa28fc10,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095252.jpg
6704612,45390a45-209d-4662-91c0-17b6d019d917,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095257.jpg
6704611,967b8ee9-69f6-4f83-ac95-6b3dfbbecc75,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095256.jpg
6704610,49879e8d-0b37-4b74-81f5-43026856e316,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095255.jpg
6704614,6bb201db-0454-4a4d-a70b-8820cc7b8306,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095258.jpg
6704570,86aa5985-6faa-429b-b32f-007af1d5f04e,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095278.jpg
6704571,ca0db36c-f4d7-4e6a-85e5-c44bd8d6df36,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095279.jpg
6704574,af5bef9a-78e8-48a3-99a3-91b485d07b68,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095282.jpg
6704613,5f4f275a-bd80-4dfc-9a60-d5e28d29fe8c,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095259.jpg
6704573,05daddb5-8a74-40b8-b01a-4feb4944fadd,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095281.jpg
6704572,87cbabe5-26d6-4d66-9d77-62930fe2f329,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095280.jpg
6704576,e55246d5-7dec-4ea3-a926-a7757d990cc9,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095284.jpg
6704575,c4217cd7-c969-4aa7-ad28-89de8009999b,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095283.jpg
6704616,a145ebed-59d0-44b8-9d4c-1dd6f46c699d,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095286.jpg
6704618,96d2e8ef-bd6a-461d-bebe-479b820d5690,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095288.jpg
6704617,d1ae8c1b-f7c1-4bad-9a85-d37a84a61386,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095287.jpg
6704577,e59a73b8-199b-4085-9518-578547df2123,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095285.jpg
6704622,bd7dfe59-5275-48dc-bea2-f897a31b4727,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095291.jpg
6704620,f745b26a-950e-4d0c-97b6-860f5d473d49,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095289.jpg
6704621,7e6b5f91-ab82-4540-9cde-d4b93bc4bb3d,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095290.jpg
6704626,6d782c25-18df-4c6d-b83a-2268023c0b82,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095294.jpg
6704624,d6948881-e85c-4425-ab27-697846861f91,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095292.jpg
6704625,46cc3952-e71f-4d92-88a3-7e195074ca23,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095293.jpg
6704627,260e46f9-92b7-40f6-b327-548bec9e0065,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095295.jpg
6704628,17ea044d-f288-43e7-a049-4dc35bb17969,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095296.jpg
6704630,8eedc334-2229-4467-a3c3-d8718f047c3c,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095297.jpg
6704633,cd8ef5ce-512d-4035-a5ae-1a571705b211,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095300.jpg
6704631,199b5d27-b359-4d09-9a61-20ee629e7200,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095298.jpg
6704636,bc1a4202-4b04-4bbd-a44c-52fc8a437e21,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095302.jpg
6704632,940722cf-313f-4f9f-aa5f-0d94cce36208,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095299.jpg
6704639,5ac92aed-4897-489b-b8ce-bf06d38088be,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095305.jpg
6704637,0271d091-e084-43f0-b311-462c8351a10f,http://herbarium.bio.fsu.edu/showimage.php?Image=images/herbarium/jpegs/000095303.jpg
