subjectId,imageName,imageURL,references,scientificName,country,stateProvince,county,#institutionCode,#collectionCode,#catalogNumber,#expeditionId,#expeditionTitle
58090ece00cf790d548b6750,58090ece00cf790d548b6750.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-BFPJZ3FzQQBcyb6M2KPN55?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9615134,"Xanthium strumarium","United States","North Carolina",Madison,BOON,,011536,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b6752,58090ece00cf790d548b6752.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-BdZG4CX9pPVTUjzDW4gkXi?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9615135,"Xanthium strumarium","United States","North Carolina",Rowan,BOON,,011537,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b6754,58090ece00cf790d548b6754.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-m27b9KrMWcF2UK9EQehsFP?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9615136,"Xanthium strumarium","United States","North Carolina",Transylvania,BOON,,011539,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b6756,58090ece00cf790d548b6756.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-GCj5hPKEApiU7du9wRKMXR?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9615137,"Xanthium strumarium","United States","North Carolina",Wilkes,BOON,,011540,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b6758,58090ece00cf790d548b6758.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-GQRRjZ52AisFrpyiezzn9U?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9615138,"Xanthocephalum texanum","United States",Texas,Brazos,BOON,,011541,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b675a,58090ece00cf790d548b675a.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-RpdPBaTAsKa6rDGyuw6KgL?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9615139,"Senecio obovatus","United States","North Carolina",Watauga,BOON,,011542,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b675c,58090ece00cf790d548b675c.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-KqbERdNzjvW9EJTiLfBfVU?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9615140,"Crepis capillaris","United States","North Carolina",Ashe,BOON,,011543,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b675e,58090ece00cf790d548b675e.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-P384fmcNdi7M7ZEbaJmnjZ?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9615141,"Crepis capillaris","United States","North Carolina",Watauga,BOON,,011544,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b6760,58090ece00cf790d548b6760.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-A6Sgu8Hja44MfmN2nUpnC7?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9615142,"Crepis capillaris","United States","North Carolina",Watauga,BOON,,011545,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b6762,58090ece00cf790d548b6762.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-UztxcUcSq6Kgi9ud8a3Psn?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9615143,"Crepis capillaris","United States",Tennessee,Carroll,BOON,,011546,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b6764,58090ece00cf790d548b6764.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-JonEDsJsoSj9uyFi27JXon?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9615144,"Crepis capillaris","United States","North Carolina",Watauga,BOON,,011547,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b6766,58090ece00cf790d548b6766.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-JivvYQrdpfLaYeGLLy9PuE?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9615145,"Crepis capillaris","United States","North Carolina",Watauga,BOON,,011548,59,"Plants have all the anthers! Pt1"
58090ece00cf790d548b6768,58090ece00cf790d548b6768.jpg,http://bisque.iplantcollaborative.org/image_service/image/00-dMotqYSkMjcp3vW7tNje4k?resize=4000&format=jpeg,http://sernecportal.org/portal/collections/individual/index.php?occid=9615146,"Crepis capillaris","United States","North Carolina",Watauga,BOON,,011549,59,"Plants have all the anthers! Pt1"
